"gene","entrez","tpm","ModelID","PatientID","CellLineName","StrippedCellLineName","DepmapModelType","OncotreeLineage","OncotreePrimaryDisease","OncotreeSubtype","OncotreeCode","LegacyMolecularSubtype","PatientMolecularSubtype","RRID","Age","AgeCategory","Sex","PatientRace","PrimaryOrMetastasis","SampleCollectionSite","SourceType","SourceDetail","TreatmentStatus","TreatmentDetails","GrowthPattern","OnboardedMedia","FormulationID","EngineeredModel","TissueOrigin","CCLEName","CatalogNumber","PlateCoating","ModelDerivationMaterial","PublicComments","WTSIMasterCellID","SangerModelID","COSMICID","LegacySubSubtype"
"OTC","5009",0,"ACH-000081","PT-OtgTTm","GDM-1","GDM1","AML","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML","",NA,"CVCL_1230",66,"Adult","Female","caucasian","Primary","haematopoietic_and_lymphoid_tissue","ATCC","ATCC","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-2627","None","","",164,"SIDM01057",906870,""
"OTC","5009",0,"ACH-003161","PT-or1hkT","ABM-T9430","ABMT9430","ZIMMPSC","Pancreas","Non-Cancerous","Immortalized Pancreatic Stromal Cells","","",NA,"",NA,"Unknown","","","","pancreas","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000255","PT-cxJQjg","LMSU","LMSU","STAD","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD","",NA,"CVCL_4849",27,"Adult","Female","","Metastatic","lymph_node","RIKEN","RIKEN","",NA,"Adherent","MF-004-001","F12 + 10% FBS","",NA,"LMSU_STOMACH","RCB1062","None","","",NA,"",NA,""
"OTC","5009",0.0976107966264223,"ACH-001038","PT-Wd5HrW","COG-E-352","COGE352","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_ERG",NA,"CVCL_M153",17,"Pediatric","Male","","","haematopoietic_and_lymphoid_tissue","Academic lab","Children's Oncology Group","",NA,"Mixed","MF-005-005","IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium","",NA,"COGE352_BONE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000352","PT-jBpXJh","HCC1428","HCC1428","BRCA","Breast","Invasive Breast Carcinoma","Invasive Breast Carcinoma","BRCA","luminal",NA,"CVCL_1252",49,"Adult","Female","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"HCC1428_BREAST","CRL - 2327","None","","",1567,"SIDM00881",1290905,"ERpos_HER2neg"
"OTC","5009",0,"ACH-002016","PT-MucJf6","Mel290","MEL290","UM","Eye","Ocular Melanoma","Uveal Melanoma","UM","",NA,"CVCL_C304",67,"Adult","Female","","Primary","uvea","Academic lab","(Leiden University)","",NA,"Adherent","MF-001-022","RPMI + 20% FBS + 3mM Glutamine","",NA,"MEL290_UVEA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000416","PT-YdBNCw","NCI-H838","NCIH838","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1594",59,"Adult","Male","caucasian","Metastatic","lymph_node","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH838_LUNG","CRL-5844","None","","",484,"SIDM01150",910399,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000752","PT-8aORoW","NCI-H196","NCIH196","SCLC","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC","",NA,"CVCL_1509",68,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH196_LUNG","CRL-5823","None","","",1250,"SIDM00761",1240186,""
"OTC","5009",0,"ACH-000862","PT-y8P9Yk","KMBC-2","KMBC2","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_2977",NA,"Unknown","Unknown","","Primary","urinary_tract","HSRRB","HSRRB","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"KMBC2_URINARY_TRACT","JCRB1148","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000236","PT-DDlBLT","SW1417","SW1417","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1717",53,"Adult","Female","caucasian","Primary","Colon","ATCC","ATCC","",NA,"Suspension","MF-021-002","L-15 + 10% FBS + 2mM Glutamine","",NA,"SW1417_LARGE_INTESTINE","","None","","",974,"SIDM00812",909747,""
"OTC","5009",0.0565835283663675,"ACH-000401","PT-hf4hbl","COLO-800","COLO800","SKCM","Skin","Melanoma","Cutaneous Melanoma","SKCM","",NA,"CVCL_1135",14,"Pediatric","Male","","Metastatic","skin","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"COLO800_SKIN","CRL-1974","None","","",21,"SIDM00515",906813,""
"OTC","5009",0,"ACH-000731","PT-GWlgbv","HCC-2279","HCC2279","LUAS","Lung","Non-Small Cell Lung Cancer","Lung Adenosquamous Carcinoma","LUAS","",NA,"CVCL_5131",52,"Adult","Female","asian","Primary","lung","KCLB","KCLB","",NA,"Adherent","","","",NA,"HCC2279_LUNG","","None","","",NA,"",NA,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000875","PT-SrAh0r","NCI-H2347","NCIH2347","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1550",54,"Adult","Female","caucasian","Primary","lung","ATCC","ATCC","",NA,"Mixed","MF-001-001","RPMI + 10% FBS","",NA,"NCIH2347_LUNG","CRL-5942","None","","",337,"SIDM00726",687820,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000626","PT-e6abeY","U266B1","U266B1","PCM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM","",NA,"CVCL_0566",53,"Adult","Male","","","haematopoietic_and_lymphoid_tissue","ATCC","ATCC","",NA,"Suspension","","","",NA,"U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","TIB-196","None","","",1635,"SIDM00417",753615,"plasmacytoma"
"OTC","5009",0,"ACH-000593","PT-SQ6fkx","BC-3C","BC3C","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_1958",82,"Adult","Female","caucasian","Primary","urinary_tract","DSMZ","DSMZ","",NA,"Adherent","MF-023-001","McCoy's 5A + 10% FBS","",NA,"BC3C_URINARY_TRACT","450","None","","",NA,"",NA,"bladder_transitional_cell"
"OTC","5009",0.01435529297707,"ACH-000182","PT-n4Jzz1","SNU-869","SNU869","AMPCA","Ampulla of Vater","Ampullary Carcinoma","Ampullary Carcinoma","AMPCA","",NA,"CVCL_5101",NA,"Unknown","Unknown","asian","Primary","biliary_tract","KCLB","KCLB","Unknown",NA,"Mixed","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU869_BILIARY_TRACT","869","None","","",NA,"SIDM00159",NA,"extrahepatic"
"OTC","5009",0,"ACH-000442","PT-uWXLpm","RERF-LC-Sq1","RERFLCSQ1","LUSC","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC","",NA,"CVCL_1656",74,"Adult","Female","asian","Primary","lung","HSRRB","HSRRB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"RERFLCSQ1_LUNG","","None","","",449,"SIDM00354",1298538,"NSCLC_squamous"
"OTC","5009",0,"ACH-000159","PT-T2g8EU","OS-RC-2","OSRC2","CCRCC","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC","",NA,"CVCL_1626",52,"Adult","Male","","Primary","kidney","RIKEN","RIKEN","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"OSRC2_KIDNEY","RCB0735","None","","",1674,"SIDM00239",909250,""
"OTC","5009",0.0426443374084937,"ACH-000907","PT-20TYLm","SNU-349","SNU349","CCRCC","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC","",NA,"CVCL_5054",68,"Adult","Male","asian","Primary","kidney","KCLB","KCLB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"SNU349_KIDNEY","","None","","",NA,"",NA,"clear_cell"
"OTC","5009",0,"ACH-000191","PT-Lc6cyf","BHT-101","BHT101","THAP","Thyroid","Anaplastic Thyroid Cancer","Anaplastic Thyroid Cancer","THAP","",NA,"CVCL_1085",63,"Adult","Female","","Metastatic","lymph_node","DSMZ","DSMZ","",NA,"Adherent","MF-002-009","DMEM + 20% FBS","",NA,"BHT101_THYROID","279","None","","",672,"SIDM00987",906696,"papillary"
"OTC","5009",0,"ACH-000205","PT-GiBvWu","PK-59","PK59","PAAD","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD","",NA,"CVCL_4897",66,"Adult","Female","","Metastatic","liver","JCRB","JCRB","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"PK59_PANCREAS","RCB1901","None","","",NA,"",NA,"exocrine_adenocarcinoma"
"OTC","5009",0.0565835283663675,"ACH-000103","PT-gCHPXX","Caov-4","CAOV4","HGSOC","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC","",NA,"CVCL_0202",45,"Adult","Female","caucasian","Metastatic","ovary","ATCC","ATCC","",NA,"Adherent","MF-021-003","L-15 + 20% FBS","",NA,"CAOV4_OVARY","HTB-76","None","","",1524,"SIDM00918",949090,"high_grade_serous"
"OTC","5009",0.31034012061215,"ACH-000739","PT-qL6HtY","Hep G2","HEPG2","LIHB","Liver","Hepatoblastoma","Hepatoblastoma","LIHB","",NA,"CVCL_0027",15,"Pediatric","Male","caucasian","Primary","liver","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"HEPG2_LIVER","HB-8065","None","","",NA,"SIDM00904",NA,""
"OTC","5009",0.01435529297707,"ACH-001558","PT-WxXGiC","Mero-48a","MERO48A","PLBMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO","",NA,"CVCL_2593",NA,"Unknown","Male","","Primary","pleural_effusion","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-004-003","F12 + 15% FBS + 2mM Glutamine","",NA,"MERO48A_PLEURA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000206","PT-vEZ2Aw","C8166","C8166","TLL","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL","",NA,"CVCL_1099",0,"Fetus","Male","","","haematopoietic_and_lymphoid_tissue","Sigma-Aldrich","Sigma-Aldrich","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","88051601","None","","",NA,"SIDM00072",NA,""
"OTC","5009",0,"ACH-000841","PT-lYuNel","NCI-H2087","NCIH2087","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1524",69,"Adult","Male","caucasian","Metastatic","lymph_node","ATCC","ATCC","",NA,"Adherent","MF-001-014","RPMI + 5% FBS","",NA,"NCIH2087_LUNG","CRL-5922","None","","",915,"SIDM00708",724834,"NSCLC_adenocarcinoma"
"OTC","5009",0,"ACH-000615","PT-xtiBPE","SK-MEL-28","SKMEL28","SKCM","Skin","Melanoma","Cutaneous Melanoma","SKCM","",NA,"CVCL_0526",51,"Adult","Male","","Primary","skin","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"SKMEL28_SKIN","HTB-72","None","","",1499,"SIDM00081",905954,""
"OTC","5009",0,"ACH-001613","PT-VzJIqw","OCI-AML4","OCIAML4","AML","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML","",NA,"CVCL_5224",35,"Adult","Female","","Primary","haematopoietic_and_lymphoid_tissue","DSMZ","DSMZ","",NA,"Suspension","MF-003-002","AlphaMEM + 20% FBS + 10ng/ml GM-CSF","",NA,"OCIAML4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001608","PT-NaLtZ9","NP 2","NP2","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1R15",63,"Adult","Male","","Primary","central_nervous_system","JCRB","JCRB","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"NP2_CENTRAL_NERVOUS_SYSTEM","JCRB1566","None","","",NA,"",NA,"glioblastoma"
"OTC","5009",0.0565835283663675,"ACH-000801","PT-1I8hCi","Hs 936.T","HS936T","MEL","Skin","Melanoma","Melanoma","MEL","",NA,"CVCL_1033",NA,"Unknown","Male","","Primary","skin","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"HS936T_SKIN","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000539","PT-XVtYa8","Hs 618.T","HS618T","ZFIBLUN","Fibroblast","Non-Cancerous","Fibroblast, Lung","","",NA,"CVCL_0827",60,"Adult","Female","caucasian","Primary","fibroblast","ATCC","ATCC","",NA,"Adherent","","","",NA,"HS618T_FIBROBLAST","","None","","",NA,"",NA,""
"OTC","5009",0.137503523749935,"ACH-000464","PT-3nLBts","CAS-1","CAS1","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1117",63,"Adult","Male","","Primary","central_nervous_system","ICLC","ICLC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"CAS1_CENTRAL_NERVOUS_SYSTEM","HTL97009","None","","",604,"SIDM00212",910943,"glioblastoma"
"OTC","5009",0,"ACH-000622","PT-25ATIE","KNS-42","KNS42","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_0378",16,"Pediatric","Male","","Primary","central_nervous_system","HSRRB","HSRRB","",NA,"Adherent","","","",NA,"KNS42_CENTRAL_NERVOUS_SYSTEM","IFO50356","None","","",1149,"SIDM00607",907282,"glioblastoma"
"OTC","5009",0,"ACH-000452","PT-xIsO4O","TE-8","TE8","ESCC","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC","",NA,"CVCL_1766",63,"Adult","Male","","","oesophagus","RIKEN","RIKEN","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"TE8_OESOPHAGUS","RCB2098","None","","",2253,"SIDM00326",753623,""
"OTC","5009",0.01435529297707,"ACH-001390","PT-SMhk4C","SUM-149PT","SUM149PT","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal_B",NA,"CVCL_3422",40,"Adult","Female","","Primary","breast","Asterand","Asterand","",NA,"Adherent","MF-004-008","F12 + 10% FBS + 1mM Glutamine + 44mM Glucose + 12mM Sodium Bicarbonate","",NA,"SUM149PT_BREAST","","None","","",NA,"",NA,"ERneg_HER2neg"
"OTC","5009",0.0285691521967709,"ACH-001401","PT-7a0mgm","SW-13","SW13","ACC","Adrenal Gland","Adrenocortical Carcinoma","Adrenocortical Carcinoma","ACC","",NA,"CVCL_0542",55,"Adult","Female","","Primary","autonomic_ganglia","ATCC","ATCC","",NA,"Adherent","MF-021-001","L-15 + 10% FBS","",NA,"SW13_ADRENAL_CORTEX","CCL-105","None","","",270,"SIDM00814",909744,""
"OTC","5009",0,"ACH-000365","PT-I24dRR","SU-DHL-4","SUDHL4","DLBCLNOS","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS","",NA,"CVCL_0539",38,"Adult","Male","","Metastatic","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","MF-001-020","RPMI + 20% FBS","",NA,"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-2957","None","","",1450,"SIDM00405",1331035,"DLBCL"
"OTC","5009",0,"ACH-001431","PT-VGGhv1","TC205","TC205","ES","Bone","Ewing Sarcoma","Ewing Sarcoma","ES","EWS_FEV",NA,"CVCL_4Z31",NA,"Pediatric","Unknown","","Primary","bone","Academic lab","Kim Stegmaier (Broad)","",NA,"Adherent","MF-001-003","RPMI + 10% FBS + 2mM Glutamine","",NA,"TC205_BONE","","None","","",NA,"",NA,""
"OTC","5009",0.855989697308481,"ACH-000475","PT-fHVhJI","huH-1","HUH1","HCC","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC","",NA,"CVCL_2956",53,"Adult","Male","asian","Primary","liver","HSRRB","HSRRB","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"HUH1_LIVER","JCRB0199","None","","",1855,"SIDM00586",1298146,"hbs_antigen_carrier"
"OTC","5009",0,"ACH-000860","PT-W8OaFq","NCI-H358","NCIH358","LUAD","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD","",NA,"CVCL_1559",NA,"Unknown","Male","","Primary","lung","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"NCIH358_LUNG","CRL-5807","None","","",1691,"SIDM00718",908465,"NSCLC_adenocarcinoma"
"OTC","5009",0.0285691521967709,"ACH-000074","PT-FJahu6","KU812","KU812","CMLBCRABL1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1","BCR-ABL1 positive",NA,"CVCL_0379",38,"Adult","Male","asian","Primary","haematopoietic_and_lymphoid_tissue","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-2099","None","","",598,"SIDM00308",907311,"blast_crisis"
"OTC","5009",0,"ACH-000377","PT-gf9GtH","SNU-478","SNU478","AMPCA","Ampulla of Vater","Ampullary Carcinoma","Ampullary Carcinoma","AMPCA","",NA,"CVCL_5065",NA,"Unknown","Unknown","asian","Primary","biliary_tract","KCLB","KCLB","Unknown",NA,"Adherent","MF-001-005","RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate","",NA,"SNU478_BILIARY_TRACT","00478","None","","",NA,"SIDM00160",NA,"extrahepatic"
"OTC","5009",0,"ACH-001562","PT-9C9m7Z","Mero-95","MERO95","PLEMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO","",NA,"CVCL_2597",NA,"Unknown","Male","","Primary","pleural_effusion","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-004-003","F12 + 15% FBS + 2mM Glutamine","",NA,"MERO95_PLEURA","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-001693","PT-jDjx83","UPCI-SCC-072","UPCISCC072","OCSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC","",NA,"CVCL_2223",61,"Adult","Female","","Primary","upper_aerodigestive_tract","DSMZ","DSMZ","",NA,"Adherent","MF-006-005","MEM + 20% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UPCISCC072_UPPER_AERODIGESTIVE_TRACT","ACC 677","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-003134","PT-EMn6PT","ABM-T0168","ABMT0168","ZIMMPANMES","","Non-Cancerous","Immortalized Human Pancreatic Mesenchymal Stem Cells - hTERT","","",NA,"",NA,"Unknown","Unknown","","","articular cartilage","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0.0285691521967709,"ACH-000259","PT-S07K7h","KELLY","KELLY","NBL","Peripheral Nervous System","Neuroblastoma","Neuroblastoma","NBL","MYCN_amp",NA,"CVCL_2092",1,"Pediatric","Female","","Primary","autonomic_ganglia","DSMZ","DSMZ","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"KELLY_AUTONOMIC_GANGLIA","ACC 355","None","","",225,"SIDM01009",753618,""
"OTC","5009",0.0285691521967709,"ACH-002801","PT-hmiIEB","NCC-MPNST3-C1","NCCMPNST3C1","MPNST","Peripheral Nervous System","Nerve Sheath Tumor","Malignant Peripheral Nerve Sheath Tumor","MPNST","",NA,"CVCL_YU14",72,"Adult","Male","","Unknown","Unknown","Academic lab","Kondo (National Cancer Center Tokyo)","",NA,"Adherent","MF-007-006","DMEM:F12 + GlutaMAX media (cat no. 10565042 500mL Thermo Fisher) + 10% FBS","",NA,"NCCMPNST3C1_MPNST","","None","","Patient-derived model",NA,"",NA,""
"OTC","5009",0,"ACH-001388","PT-UklPiT","SUM-102PT","SUM102PT","IDC","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC","basal",NA,"CVCL_3421",57,"Adult","Female","","Primary","breast","Asterand","Asterand","",NA,"Suspension","MF-004-006","F12 + 1X ITS + 10mM HEPES + 1ug/ml Hydrocortisone + 1g/l BSA + 10ng/ml EGF + 5mM Ethanolamine + 10nM Triiodo-L-Thyronine","",NA,"SUM102PT_BREAST","","None","","",NA,"",NA,"ERneg_HER2neg"
"OTC","5009",0.01435529297707,"ACH-001410","PT-xsmap4","UM-UC-4","UMUC4","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_2749",NA,"Unknown","Female","","Metastatic","lymph_node","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-015-002","EMEM + 10% FBS + 2mM Glutamine + 100uM NEAA","",NA,"UMUC4_URINARY_TRACT","","None","","",NA,"",NA,"bladder_transitional_cell"
"OTC","5009",0,"ACH-002025","PT-mIVrGc","TT1TKB","TT1TKB","READ","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ","",NA,"CVCL_8764",NA,"Unknown","Male","","Primary","large_intestine","RIKEN","RIKEN","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"TT1TKB_LARGE_INTESTINE","RCB1185","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000720","PT-ACqBkd","TCCSUP","TCCSUP","BLCA","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA","",NA,"CVCL_1738",67,"Adult","Female","","Primary","urinary_tract","ATCC","ATCC","",NA,"Adherent","MF-006-007","MEM + 10% FBS + 1mM Sodium pyruvate + 1mM NEAA","",NA,"TCCSUP_URINARY_TRACT","HTB-5","None","","",275,"SIDM01190",687459,"bladder_transitional_cell"
"OTC","5009",0,"ACH-000095","PT-nsjOrX","D341 Med","D341Med","MBL","CNS/Brain","Embryonal Tumor","Medulloblastoma","MBL","MYC_amp",NA,"CVCL_0018",3,"Pediatric","Male","","Primary","brain","ATCC","ATCC","Unknown",NA,"Mixed","MF-015-009","EMEM + 20% FBS","",NA,"D341MED_CENTRAL_NERVOUS_SYSTEM","HTB-187","None","","",NA,"",NA,"med_group_3"
"OTC","5009",0,"ACH-001345","PT-sGJOXH","GP5d","GP5D","COAD","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD","",NA,"CVCL_1235",71,"Adult","Female","","Primary","Colon","Sigma-Aldrich","Sigma-Aldrich","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"GP5D_LARGE_INTESTINE","95090715","None","","",741,"SIDM00537",907291,""
"OTC","5009",0,"ACH-000558","PT-LA0Wfj","A-172","A172","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_0131",53,"Adult","Male","","Primary","central_nervous_system","ATCC","ATCC","",NA,"Adherent","MF-002-001","DMEM + 10% FBS","",NA,"A172_CENTRAL_NERVOUS_SYSTEM","CRL-1620","None","","",1777,"SIDM00799",687563,"glioblastoma"
"OTC","5009",0,"ACH-000664","PT-jm7IYN","SU-DHL-1","SUDHL1","ALCLALKP","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP","",NA,"CVCL_0538",10,"Pediatric","Male","","","pleural_effusion","DSMZ","DSMZ","",NA,"Suspension","MF-001-001","RPMI + 10% FBS","",NA,"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","CRL-2955","None","","",1634,"SIDM00390",909742,"t_cell_ALCL"
"OTC","5009",0.0840642647884745,"ACH-000177","PT-Noh10Y","NCI-H660","NCIH660","PRSCC","Prostate","Prostate Small Cell Carcinoma","Prostate Small Cell Carcinoma","PRSCC","",NA,"CVCL_1576",63,"Adult","Male","caucasian","Metastatic","lymph_node","ATCC","ATCC","",NA,"Mixed","MF-001-015","RPMI + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM beta-estradiol","",NA,"NCIH660_PROSTATE","","None","","",87,"SIDM01123",1330975,""
"OTC","5009",0,"ACH-000335","PT-MFqmhR","MSTO-211H","MSTO211H","PLBMESO","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Biphasic Type","PLBMESO","",NA,"CVCL_1430",62,"Adult","Male","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-001-001","RPMI + 10% FBS","",NA,"MSTO211H_PLEURA","CRL-2081","None","","",209,"SIDM00640",908152,""
"OTC","5009",0,"ACH-000940","PT-P1Vdpe","AN3 CA","AN3CA","UCEC","Uterus","Endometrial Carcinoma","Endometrial Carcinoma","UCEC","",NA,"CVCL_0028",55,"Adult","Female","caucasian","Metastatic","endometrium","ATCC","ATCC","",NA,"Adherent","MF-006-001","MEM + 10% FBS","",NA,"AN3CA_ENDOMETRIUM","HTB-111","None","","",1294,"SIDM00901",910781,""
"OTC","5009",0.070389327891398,"ACH-003160","PT-AUxVvV","ABM-T9249","ABMT9249","ZIMMGMCH","Hair","Non-Cancerous","Immortalized Hair Germinal Matrix Cells","","",NA,"",NA,"Unknown","","","","hair","ABM","ABM","",NA,"Adherent","MF-043-001","PriGrow I (TM001) + 25 μg/ml BPE + 0.15 ng/ml hEGF + 30 ng/ml cholera toxin (Sigma) + 5 μg/ml gentamycin","",NA,"","","None","","",NA,"",NA,""
"OTC","5009",0,"ACH-000631","PT-j6IJnV","KS-1","KS1","GB","CNS/Brain","Diffuse Glioma","Glioblastoma","GB","",NA,"CVCL_1343",45,"Adult","Female","","Primary","central_nervous_system","HSRRB","HSRRB","",NA,"Adherent","","","",NA,"KS1_CENTRAL_NERVOUS_SYSTEM","IFO50436","None","","",1387,"SIDM00555",907313,"astrocytoma"
"OTC","5009",0,"ACH-000207","PT-5QKbtV","Detroit 562","DETROIT562","OPHSC","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oropharynx Squamous Cell Carcinoma","OPHSC","",NA,"CVCL_1171",NA,"Unknown","Female","caucasian","Metastatic","pleural_effusion","ATCC","ATCC","",NA,"Adherent","MF-015-001","EMEM + 10% FBS","",NA,"DETROIT562_UPPER_AERODIGESTIVE_TRACT","CCL-138","None","","",2075,"SIDM00831",906837,"pharynx"
